EmployeeID,Age,Department,SatisfactionScore,LastEvaluationScore,NumProjects,AvgMonthlyHours,YearsAtCompany,Attrition
32839,54,operations,0.44,0.12,3,185,4,1
603568,41,it,0.67,0.48,5,200,6,0
920712,41,hr,0.35,0.21,5,245,8,1
619072,41,it,0.2,0.95,5,166,6,1
224600,41,sales,0.82,0.0,4,200,3,0
822888,41,operations,0.63,0.83,5,234,6,0
199228,41,finance,0.67,0.7,5,284,6,1
911404,41,finance,0.69,0.57,5,200,7,0
271399,25,hr,0.82,0.05,5,256,1,1
559556,50,sales,0.02,0.14,5,200,6,1
111112,39,hr,0.84,0.37,7,207,6,1
176117,31,hr,0.44,0.76,5,200,6,0
627854,41,operations,0.2,0.26,2,200,1,1
485280,41,finance,0.33,0.84,7,176,6,0
962358,41,hr,0.51,0.03,5,224,6,1
70779,37,finance,0.9,0.36,7,200,2,0
757430,41,sales,0.11,0.54,6,200,6,1
517145,46,hr,0.58,0.43,3,200,6,1
14502,41,unknown,0.79,0.82,5,200,6,1
225159,41,hr,0.26,0.41,5,150,6,0
24007,30,finance,0.93,0.04,6,218,3,0
79597,22,unknown,0.4,0.25,5,200,10,0
638644,51,it,0.59,0.82,5,203,10,0
437186,41,unknown,0.27,0.87,2,200,6,1
21005,41,finance,0.51,0.81,5,200,6,0
436838,24,finance,0.91,0.5,5,196,6,1
292557,41,it,0.14,0.78,6,200,6,0
118716,24,finance,0.86,0.76,7,200,6,0
849432,49,sales,0.81,0.36,5,200,6,0
970478,59,hr,0.41,0.14,4,277,6,1
284361,41,sales,0.74,0.29,3,200,6,1
440668,41,hr,0.6,0.42,7,200,1,1
938369,55,hr,0.61,0.2,5,189,6,0
304330,41,unknown,0.31,0.43,7,158,5,1
50615,41,hr,0.4,0.06,3,200,4,1
712435,31,unknown,0.85,0.37,3,206,8,0
972017,52,unknown,0.26,0.07,5,200,6,0
210634,41,hr,0.85,0.49,2,237,2,1
561131,41,it,0.26,0.67,5,200,6,1
994864,45,hr,0.1,0.17,2,253,6,0
955402,29,operations,0.43,0.99,5,165,6,1
309512,23,operations,0.69,0.28,5,181,6,0
255437,42,sales,0.74,0.78,7,200,6,1
925229,32,unknown,0.7,0.89,7,185,10,1
175823,41,finance,0.2,0.25,5,200,7,1
16304,56,operations,0.33,0.54,5,280,6,0
148388,34,sales,0.94,0.12,3,195,10,0
742460,41,hr,0.48,0.15,5,260,2,1
304637,50,finance,0.1,0.92,5,200,6,0
396307,41,it,0.2,0.1,5,245,5,0
203920,36,finance,0.58,0.49,5,276,5,1
510721,41,finance,0.87,0.96,6,225,6,0
199963,58,finance,0.8,0.43,7,207,3,0
465745,41,finance,0.43,0.51,6,200,6,1
281905,37,hr,0.4,0.37,5,221,10,0
681292,41,it,0.63,0.84,5,200,2,0
332891,41,it,0.42,0.76,5,222,6,1
932447,47,finance,0.93,0.99,5,200,9,0
143966,41,unknown,0.37,0.25,5,200,6,0
349545,33,finance,0.98,0.99,4,200,6,1
752854,41,sales,0.82,0.18,7,200,2,0
696927,41,hr,0.58,0.7,5,200,10,0
723733,41,hr,0.45,0.57,5,187,6,1
49129,41,hr,0.58,0.24,5,200,6,0
408747,36,operations,0.7,0.04,4,169,9,1
569677,30,sales,0.24,0.26,5,233,10,0
594310,41,finance,0.18,0.26,5,200,8,0
818307,41,operations,0.21,0.48,5,204,8,0
804823,28,unknown,0.1,0.17,2,200,6,0
370384,55,hr,0.83,0.23,5,169,5,0
757097,41,sales,0.34,0.5,5,286,7,1
844212,45,operations,0.44,0.83,4,200,6,0
956854,32,unknown,0.1,0.52,2,200,6,1
229513,41,it,0.14,0.42,5,200,6,0
641865,58,unknown,0.39,0.82,5,200,6,0
434314,34,finance,0.59,0.84,5,209,3,0
60831,41,it,0.11,0.28,5,173,6,1
265589,26,unknown,0.21,0.44,5,218,6,1
819251,41,finance,0.3,0.22,3,200,6,0
370473,41,hr,0.36,0.6,6,283,6,0
667723,56,hr,0.05,0.58,5,250,6,0
548502,41,hr,0.28,0.92,5,200,6,0
550189,41,hr,0.19,0.61,4,192,6,0
267665,41,unknown,0.46,0.41,5,200,6,0
521744,47,hr,0.59,0.91,3,200,8,0
556761,31,finance,0.16,0.22,5,155,3,0
291541,55,finance,0.89,0.03,3,199,3,0
846461,40,sales,0.99,0.22,5,159,9,0
757392,41,sales,0.82,0.76,6,166,10,1
817038,41,finance,0.09,0.56,2,271,8,0
510082,54,hr,0.98,0.69,5,200,1,1
596090,30,finance,0.46,0.12,2,224,6,1
441752,26,hr,0.2,0.01,3,200,3,0
1360,52,finance,0.74,0.76,5,200,6,1
916453,55,hr,0.77,0.11,3,200,4,0
285803,41,it,0.95,0.27,5,220,6,1
428587,41,sales,0.56,0.7,7,286,6,1
799564,55,finance,0.16,0.1,6,200,6,0
579309,34,finance,0.67,0.87,4,175,3,0
162064,41,finance,0.81,0.54,2,200,6,0
277991,28,operations,0.64,0.67,5,187,7,0
52319,22,operations,0.78,0.31,5,200,6,1
631614,53,finance,0.46,0.34,5,200,6,0
520061,53,unknown,0.0,0.33,5,215,5,0
371995,41,hr,0.39,0.24,5,200,8,0
911963,41,unknown,0.89,0.68,2,283,6,1
374409,51,finance,0.03,0.14,4,200,3,1
111669,60,hr,0.36,0.41,5,200,6,0
520552,41,sales,0.51,0.48,2,200,5,1
221272,41,finance,0.82,0.7,5,171,2,0
616418,41,unknown,0.79,0.58,5,200,6,0
186602,48,finance,0.57,0.82,5,257,4,0
234214,41,unknown,0.54,0.01,4,172,6,1
187462,28,it,0.84,0.92,3,279,6,0
938058,28,operations,0.32,0.14,5,200,8,1
254700,54,hr,0.0,0.86,2,200,6,0
432509,22,sales,0.38,0.75,7,278,6,0
570628,44,finance,0.67,0.55,7,262,5,1
620411,51,hr,0.45,0.69,3,200,6,0
304474,41,sales,0.02,0.39,3,200,6,0
555166,47,finance,0.87,0.52,5,200,6,1
264635,41,hr,0.24,0.85,5,270,8,0
90791,41,finance,0.59,0.85,5,152,6,0
862326,41,operations,0.62,0.57,2,200,6,0
914575,58,finance,0.8,0.09,2,200,9,0
589719,41,it,0.23,0.72,5,262,10,0
283095,60,finance,0.34,0.3,5,289,2,1
433538,41,finance,0.2,0.46,3,234,6,0
130579,31,unknown,0.64,0.14,4,288,6,0
148754,49,sales,0.24,0.8,5,200,6,1
331262,54,hr,0.63,0.55,5,197,2,0
275125,41,unknown,0.64,0.01,7,241,7,0
88697,37,hr,0.06,0.97,5,200,6,0
106991,48,sales,0.42,0.81,5,200,8,0
25567,46,operations,0.15,0.82,5,200,6,0
566141,41,operations,0.92,0.45,5,200,4,0
347097,59,it,0.43,0.07,5,169,10,1
66699,46,hr,0.54,0.18,4,200,6,1
389757,41,unknown,0.94,0.73,5,169,6,0
66936,41,hr,0.44,0.59,7,164,10,0
654024,41,hr,0.46,0.24,5,281,4,0
973588,31,it,0.07,0.37,5,200,6,0
499297,59,unknown,0.6,0.53,7,246,7,0
972820,24,unknown,0.48,0.26,5,200,6,0
785237,41,hr,0.68,0.37,5,200,6,0
41466,42,finance,0.81,0.82,3,200,10,0
176515,30,sales,0.76,0.31,6,200,1,0
287332,41,operations,0.8,0.68,6,200,6,1
684647,41,hr,0.19,0.54,3,200,6,1
12240,41,operations,0.9,0.43,7,200,8,0
754515,41,unknown,0.54,0.47,4,200,7,0
779218,44,finance,0.52,0.21,6,155,6,0
960611,41,hr,0.27,0.6,5,200,6,1
801135,41,unknown,0.48,0.36,5,284,6,0
186084,41,operations,0.67,0.86,2,283,8,0
502189,41,finance,0.06,0.86,3,266,10,1
552033,41,sales,0.58,0.55,6,180,6,0
734247,41,finance,0.5,0.74,7,200,7,0
170486,41,sales,0.29,0.33,5,200,6,0
793692,41,unknown,0.66,0.59,5,200,1,0
783920,49,finance,0.21,0.24,5,192,6,0
648375,50,unknown,0.76,0.36,2,300,6,1
542322,41,it,0.36,0.44,5,163,6,1
467935,30,finance,0.51,0.47,5,229,6,0
198604,29,it,0.74,0.33,5,292,1,0
701738,27,hr,0.1,0.74,5,291,6,0
8819,58,hr,0.54,0.24,5,262,6,1
616034,41,hr,0.87,0.84,5,277,1,0
322382,47,it,0.98,0.7,4,228,2,1
690324,37,sales,0.55,0.53,5,200,6,0
99513,43,unknown,0.6,0.75,5,173,6,0
125398,41,unknown,0.5,0.6,6,200,6,1
195064,44,operations,0.51,0.29,3,221,7,1
670240,41,unknown,0.16,0.7,5,175,6,0
328820,41,hr,0.49,0.33,5,200,8,0
541454,35,operations,0.8,0.08,5,298,8,0
253509,55,operations,0.21,0.35,5,200,4,0
832935,45,sales,0.43,0.71,5,200,9,0
51780,41,finance,0.05,0.03,6,262,6,0
667761,25,unknown,0.47,0.81,5,229,6,1
789162,40,hr,0.33,0.33,5,200,9,0
959877,46,operations,0.98,0.56,5,200,6,0
880859,27,unknown,0.04,0.72,2,200,1,1
624682,41,finance,0.4,0.8,5,200,8,0
559221,41,sales,0.07,0.78,5,212,10,1
567981,47,hr,0.42,0.58,2,200,5,0
659568,54,hr,0.23,0.39,5,200,8,0
469189,36,it,0.18,0.68,3,209,6,0
513304,41,finance,0.0,0.69,5,254,6,0
157632,53,hr,0.19,0.11,6,154,6,0
936285,39,hr,0.36,0.46,5,152,6,0
430568,41,operations,0.54,0.03,2,200,5,1
75459,41,sales,0.77,0.24,7,200,7,1
39985,36,sales,0.99,0.62,4,200,3,0
892184,41,hr,0.6,0.09,4,200,6,0
609899,41,finance,0.98,0.1,5,277,6,1
998350,41,finance,0.61,0.78,5,289,8,0
773443,36,unknown,0.17,0.61,4,200,6,0
345247,41,it,0.45,0.22,7,218,6,0
656771,41,finance,0.12,0.14,5,200,6,0
787814,32,finance,0.2,0.26,2,243,6,1
985725,41,it,0.11,0.57,7,154,7,0
777778,55,sales,0.58,0.23,2,232,10,0
508154,59,it,0.26,0.61,3,200,7,1
625735,41,finance,0.05,0.75,4,168,7,1
876808,33,hr,0.54,0.49,5,200,6,1
12432,40,operations,0.43,0.87,5,237,1,0
780634,26,hr,0.89,0.46,5,275,1,0
258914,41,finance,0.09,0.66,5,244,1,1
76002,41,unknown,0.03,0.97,5,200,6,0
612889,41,operations,0.45,0.59,5,200,7,0
885195,41,sales,0.26,0.56,6,200,2,0
803767,41,hr,0.08,0.6,6,200,6,0
776021,41,unknown,0.65,0.61,5,243,3,1
564458,55,hr,0.62,0.93,5,154,6,1
803557,23,operations,0.89,0.05,5,200,6,0
134864,41,unknown,0.63,0.74,5,238,6,1
923583,41,hr,0.34,0.82,5,158,6,1
914789,49,finance,0.0,0.08,5,280,5,0
590977,45,hr,0.42,0.51,5,200,6,0
286342,44,it,0.47,0.86,6,296,6,1
81595,32,hr,0.67,0.0,2,200,6,1
507741,43,finance,0.98,0.53,5,221,6,0
997952,51,finance,0.16,0.12,3,217,6,0
540102,44,unknown,0.59,0.8,5,295,3,0
570547,41,finance,0.13,0.22,5,200,9,0
318696,56,finance,0.83,0.37,2,200,6,0
331533,27,sales,0.89,0.15,5,192,3,0
783807,41,hr,0.74,0.57,2,229,1,0
335747,32,it,0.19,0.82,5,284,6,0
846993,41,operations,0.9,0.14,7,200,6,0
511572,41,it,0.22,0.64,5,156,6,0
870263,41,unknown,0.45,0.87,3,154,9,0
10850,51,sales,0.9,0.86,5,163,6,0
192053,41,finance,0.43,0.06,5,200,6,0
533085,57,sales,0.46,0.71,3,200,6,0
331359,41,hr,0.84,0.36,5,200,6,1
37956,45,it,0.53,0.96,5,200,4,0
488875,41,unknown,0.94,0.5,6,200,1,0
134653,52,finance,0.93,0.7,5,232,4,1
810527,41,unknown,0.5,0.7,5,173,6,1
256216,26,hr,0.26,0.21,5,200,5,1
997647,41,finance,0.78,0.17,5,200,6,1
71448,41,unknown,0.37,0.6,4,199,6,0
286938,41,it,0.0,0.52,4,207,4,0
857328,59,finance,0.12,0.1,2,200,6,1
210294,40,operations,0.19,0.96,5,200,6,0
906669,58,hr,0.39,0.43,2,285,6,0
742657,41,finance,0.89,0.58,3,247,6,1
338454,30,sales,0.6,0.26,5,200,1,0
862902,41,hr,0.36,0.89,6,196,8,0
853008,31,unknown,0.24,0.48,5,200,6,0
960315,33,hr,0.23,0.36,2,267,6,1
833508,44,finance,0.69,0.89,7,294,4,0
973564,41,operations,0.54,0.25,5,200,6,0
775897,41,it,0.69,0.09,5,200,9,1
223201,41,it,0.34,0.51,2,200,9,0
397111,25,sales,0.01,0.87,5,296,6,0
744548,30,finance,0.63,0.88,5,200,6,0
942048,33,it,0.53,1.0,5,200,10,0
912307,34,sales,0.09,0.55,7,200,4,1
463551,41,hr,0.82,0.8,5,288,10,0
557517,30,hr,0.23,0.86,5,200,6,0
55412,41,unknown,0.36,0.36,5,200,9,1
592913,59,operations,0.39,0.73,6,200,6,1
959368,24,hr,0.49,0.38,5,151,6,0
187145,55,finance,0.03,0.25,3,273,9,1
913141,41,finance,0.34,0.73,4,200,6,0
22654,41,hr,0.95,0.52,3,289,6,0
409567,38,finance,0.69,0.02,5,200,5,0
123230,46,operations,0.47,0.63,5,200,8,0
424205,41,it,0.91,0.87,5,200,10,0
932838,41,sales,0.29,0.06,6,231,6,0
191910,41,it,0.62,0.88,2,200,6,0
918785,41,hr,0.19,0.73,5,243,6,0
475159,41,sales,0.73,0.56,7,200,6,1
443726,56,unknown,0.16,0.81,4,200,6,1
523874,48,hr,0.91,0.23,5,227,2,1
830026,36,hr,0.83,0.38,4,200,2,0
863104,38,finance,0.38,0.1,5,200,9,0
161285,45,finance,0.89,0.02,2,204,6,0
69762,46,finance,0.02,0.16,5,200,6,0
393081,41,unknown,0.75,0.2,5,263,1,1
231275,41,hr,0.62,0.35,7,200,3,1
709670,41,sales,0.53,0.07,5,200,4,0
521235,41,sales,0.99,0.21,2,158,4,1
263789,52,finance,0.91,0.63,5,185,4,0
809329,47,unknown,0.15,0.02,5,200,6,1
405231,23,it,0.17,0.79,3,223,3,0
157306,41,operations,0.69,0.19,2,200,6,1
422419,39,finance,0.19,0.88,5,200,4,1
411711,41,it,0.01,0.19,5,200,6,1
73347,41,unknown,0.15,0.95,5,200,6,1
333072,41,it,0.78,0.12,7,251,10,0
997356,41,finance,0.65,0.22,3,200,6,0
923180,23,unknown,0.52,0.61,5,200,2,0
220984,49,finance,0.51,0.18,2,194,3,0
921673,41,finance,0.22,0.91,6,277,6,1
681034,41,unknown,0.39,0.66,3,200,6,1
619626,50,hr,0.6,0.58,5,212,6,0
302730,59,unknown,0.82,0.44,4,158,3,0
90666,47,finance,0.19,0.51,5,200,5,0
802382,59,operations,0.81,0.61,7,200,6,1
549981,41,finance,0.78,0.66,3,172,6,1
943682,56,finance,0.32,0.73,5,200,10,1
534009,41,it,0.91,0.02,5,245,1,0
843873,48,hr,0.25,0.04,4,269,6,0
500878,41,it,0.41,0.63,3,164,4,0
13326,41,operations,0.44,0.6,5,245,6,0
315201,41,operations,0.46,0.06,5,200,9,0
68774,41,hr,0.37,0.88,7,200,9,0
945468,41,hr,0.27,0.15,5,277,6,0
978239,41,unknown,0.24,0.7,5,200,2,0
14030,32,hr,0.61,0.04,5,249,6,0
942253,29,unknown,0.6,0.19,6,175,6,0
606279,41,finance,0.58,0.29,2,284,6,0
338267,55,sales,0.83,0.16,5,200,3,1
110354,27,hr,0.58,0.14,7,269,6,0
932635,47,finance,0.05,0.6,5,156,2,1
458022,41,operations,0.39,0.9,5,200,6,1
632633,53,it,0.87,0.61,2,200,6,0
282627,41,it,0.38,0.3,5,287,3,0
353839,52,finance,0.18,0.64,4,200,6,0
661923,38,unknown,0.04,0.67,2,200,7,1
840086,41,operations,0.28,0.7,5,200,7,0
807817,41,unknown,0.17,0.62,5,251,3,1
272774,47,hr,0.49,0.13,5,200,1,1
739017,41,finance,0.49,0.62,5,200,1,0
560806,58,finance,0.5,0.28,7,200,6,1
502492,58,it,0.54,0.31,7,165,1,0
302973,41,hr,0.6,0.22,4,200,6,0
185781,45,hr,0.25,0.9,5,184,2,0
580826,50,hr,0.19,0.67,6,200,6,0
850003,41,finance,0.92,0.39,3,200,10,0
603205,60,hr,0.04,0.34,7,269,6,0
735237,41,finance,0.13,0.14,5,265,3,0
107841,52,hr,0.89,0.79,6,198,6,1
736857,41,hr,0.85,0.43,5,200,9,1
369290,41,unknown,0.61,0.29,5,200,10,1
735512,23,sales,0.01,0.71,3,200,6,1
393383,55,operations,0.14,0.6,2,276,6,0
702778,41,sales,0.75,0.76,7,200,7,0
418555,41,finance,0.34,0.41,5,200,9,0
414148,29,sales,0.46,0.17,5,296,6,0
227166,41,hr,0.1,0.76,5,160,9,0
172237,31,hr,0.49,0.73,5,200,10,1
138404,37,unknown,0.52,0.98,2,200,7,0
548825,41,finance,0.15,0.41,5,282,6,0
520742,26,hr,0.36,0.85,5,250,9,0
397264,41,unknown,0.31,0.06,2,200,6,0
280684,41,finance,0.03,0.88,5,273,6,1
976845,41,it,0.73,0.78,5,200,9,0
2673,35,hr,0.06,0.24,5,200,6,1
40924,41,sales,0.97,0.17,7,200,5,0
343446,41,finance,0.72,0.95,3,181,6,0
496515,41,hr,0.59,0.84,7,200,6,1
710607,41,it,0.13,0.57,5,200,8,1
662912,39,hr,0.99,0.07,7,200,6,0
784927,53,it,0.81,0.29,5,270,6,1
371499,35,hr,0.98,0.39,2,200,10,0
716932,41,unknown,0.83,0.76,4,200,1,0
993483,41,finance,0.02,0.81,3,200,7,0
764938,41,hr,0.68,0.0,2,292,6,1
665359,55,unknown,0.45,0.9,5,200,2,1
230513,41,sales,0.74,0.88,7,237,6,0
885625,46,hr,0.29,0.68,5,200,6,0
875012,41,it,0.61,0.28,4,178,9,0
494795,41,hr,0.93,0.59,3,200,6,0
656125,49,finance,0.42,0.49,4,200,7,0
758481,41,sales,0.99,0.18,5,200,6,1
767650,41,it,0.24,0.08,5,201,5,0
479427,41,it,0.83,0.82,5,205,6,0
256669,27,unknown,0.33,0.14,2,245,6,0
849574,42,hr,0.41,0.72,5,200,9,0
786934,41,hr,0.33,0.45,4,200,6,1
402569,45,hr,0.15,0.76,6,200,6,1
986583,22,hr,0.83,0.13,2,200,6,0
956646,41,unknown,0.84,0.53,5,200,4,0
933625,41,finance,0.61,0.87,5,200,10,0
104298,41,sales,0.65,0.31,7,281,8,0
764710,29,hr,0.52,0.21,2,288,6,0
649209,41,it,0.46,0.91,3,200,10,1
590915,41,operations,0.06,0.26,5,200,6,0
718493,41,unknown,0.62,0.78,5,200,6,1
514933,41,hr,0.28,0.35,6,200,8,1
835283,45,it,0.68,0.33,5,200,9,1
769027,41,hr,0.99,0.18,5,296,9,0
587218,60,hr,0.4,1.0,5,191,6,0
73899,39,finance,0.36,0.74,3,200,10,1
941213,22,finance,0.94,0.96,5,156,6,0
404315,39,it,0.59,0.68,6,184,4,0
145344,55,hr,0.8,0.35,5,200,5,0
77501,41,sales,0.69,0.59,5,261,6,0
94869,28,finance,0.92,0.71,5,277,9,0
722120,41,operations,0.18,0.59,6,200,6,0
712638,29,hr,0.88,0.17,5,158,4,1
368070,34,it,0.7,0.14,2,172,6,0
454484,46,hr,0.02,0.39,4,200,6,1
385067,48,unknown,0.48,0.42,7,172,6,0
38475,27,operations,0.82,0.96,5,290,6,1
957109,41,finance,0.28,0.07,5,200,9,0
992534,24,unknown,0.98,0.53,5,234,6,0
963803,41,finance,0.21,0.66,5,254,1,1
662378,31,operations,0.68,0.03,6,200,6,0
822599,38,hr,0.13,0.91,2,269,9,0
667892,41,finance,0.17,0.04,6,200,3,0
138759,54,hr,0.57,0.36,5,200,6,0
124309,37,operations,0.99,0.11,7,207,6,1
793228,58,finance,0.02,0.45,2,200,6,0
299950,53,operations,0.28,0.95,4,200,10,0
501250,41,it,0.28,0.78,5,272,6,0
781948,41,it,0.96,0.54,5,279,1,1
143614,41,operations,0.65,0.13,5,200,6,0
432874,34,operations,0.12,0.39,5,184,8,1
954690,41,sales,0.64,0.35,5,200,9,0
231556,35,operations,0.64,0.39,5,200,9,0
618725,41,it,0.38,0.31,6,267,2,1
735431,41,unknown,0.41,0.21,7,200,1,0
145506,41,unknown,0.75,0.1,5,169,6,0
747668,27,it,0.46,0.01,5,205,6,0
560068,48,operations,0.41,0.0,5,200,10,1
933094,41,sales,0.04,0.55,7,212,6,0
240747,41,unknown,0.28,0.65,5,200,6,1
172491,24,unknown,0.63,0.57,7,200,10,1
56713,35,operations,0.71,0.21,5,200,6,1
426056,53,it,0.16,0.86,2,200,3,0
982686,41,sales,0.37,0.61,3,262,8,1
729351,41,hr,0.67,0.73,5,200,6,0
463168,43,operations,0.25,0.03,5,266,4,1
903590,41,finance,0.45,0.81,6,264,1,0
744459,41,finance,0.69,0.44,5,260,6,0
389345,48,sales,0.66,0.5,3,200,6,0
108774,41,operations,0.04,0.44,3,200,6,0
611679,41,unknown,0.96,0.76,5,200,8,0
766708,41,unknown,0.54,0.3,5,188,2,0
490709,52,it,0.48,0.55,2,200,7,0
419455,44,hr,0.05,0.74,5,200,4,0
932736,42,it,0.72,0.29,5,200,6,1
196491,41,hr,0.81,0.78,6,200,2,0
924872,41,finance,0.04,0.8,5,282,6,1
589290,41,finance,0.66,0.86,4,200,6,0
163698,59,hr,0.75,0.64,3,200,10,0
387197,41,finance,0.94,0.25,6,200,8,1
612573,43,sales,0.92,0.85,2,223,10,1
880982,41,finance,0.19,0.9,5,218,6,0
470319,23,unknown,0.34,0.64,5,224,6,0
672033,41,finance,0.36,0.29,2,200,6,0
703536,55,operations,0.49,0.91,5,219,6,1
41664,41,operations,0.48,0.98,5,167,9,0
426097,44,it,0.21,0.22,5,242,6,1
956284,41,it,0.97,0.5,5,200,6,0
319969,41,sales,0.99,0.27,2,165,8,1
449795,41,hr,0.36,0.9,2,230,2,1
362380,41,hr,0.53,0.89,5,200,9,1
630713,57,finance,0.38,0.37,5,183,3,0
766829,50,unknown,0.93,0.25,5,231,10,1
679229,33,unknown,0.71,0.85,5,297,1,0
478190,41,finance,0.6,0.34,3,200,2,0
842733,41,finance,0.05,0.85,3,239,1,0
250234,41,finance,0.55,0.82,4,272,6,0
856015,41,hr,0.72,0.64,5,211,6,0
242140,45,operations,0.66,0.84,5,200,6,0
447759,41,operations,0.96,0.0,5,235,6,1
323419,41,unknown,0.26,0.24,5,198,6,1
529893,41,hr,0.47,0.46,6,183,8,0
866474,41,sales,0.84,0.66,6,200,4,0
883645,41,sales,0.08,0.65,3,200,6,0
482016,41,unknown,0.29,0.48,5,215,6,0
458919,41,it,0.3,0.86,2,200,6,0
184796,31,finance,0.38,0.9,5,200,2,0
407244,41,sales,0.46,0.89,5,240,6,0
298704,41,finance,0.89,0.34,5,238,2,0
589334,41,sales,0.69,0.03,5,200,6,0
713099,41,operations,0.51,0.57,5,200,6,1
779092,49,hr,0.14,0.84,5,233,3,0
14708,41,operations,0.71,0.31,5,295,6,0
898891,27,hr,0.53,0.48,3,263,6,1
690937,41,it,0.39,0.27,5,200,6,0
421655,41,operations,0.02,0.72,2,214,6,0
609375,41,hr,0.35,0.69,5,249,6,1
629027,41,hr,0.5,0.79,5,200,6,0
783166,41,finance,0.58,0.98,5,200,8,1
35132,26,it,0.38,0.57,5,200,1,1
621434,41,sales,0.4,0.03,5,189,5,1
903299,41,operations,0.21,0.7,7,200,3,0
115168,41,sales,0.69,0.97,5,200,1,0
643745,59,it,0.6,0.25,2,200,1,0
871650,31,hr,0.75,0.79,5,240,6,1
276774,22,finance,0.35,0.93,5,200,7,0
936786,43,operations,0.71,0.21,5,234,6,1
570479,37,it,0.3,0.71,4,212,6,0
293599,59,sales,0.99,0.41,6,186,6,0
505069,41,hr,0.65,0.48,6,261,6,0
941524,41,operations,0.85,0.89,5,200,6,0
303122,41,hr,0.16,0.43,2,188,6,0
780031,41,it,0.97,0.44,5,200,2,0
819232,41,finance,0.26,0.06,5,200,6,1
946082,43,finance,0.1,0.01,7,200,6,1
284859,41,operations,0.77,0.83,5,200,6,1
836470,42,it,0.52,0.39,5,200,6,0
662719,25,hr,0.43,0.06,5,269,3,0
773233,41,hr,0.56,0.65,5,250,6,0
401762,41,sales,0.83,0.0,5,200,6,0
869823,41,unknown,0.15,0.24,6,200,6,0
834700,36,sales,0.0,0.19,5,200,6,1
981648,60,hr,0.54,0.8,7,287,6,0
795042,41,hr,0.22,0.93,7,225,6,0
444680,46,unknown,0.5,0.21,5,227,6,0
470334,41,hr,0.57,0.91,5,152,2,0
466534,41,hr,0.2,0.58,3,224,6,1
931206,55,sales,0.43,0.33,5,200,6,0
687621,32,it,0.14,0.76,5,200,6,0
451776,30,unknown,0.46,0.88,5,200,6,0
176056,56,hr,0.27,0.87,2,200,2,1
341029,32,sales,0.05,0.31,5,200,8,0
141817,41,finance,0.88,0.37,3,221,7,0
351533,38,finance,0.45,0.81,5,168,7,0
98238,51,finance,0.27,0.67,3,186,6,0
345819,41,operations,0.66,0.63,4,253,9,1
546991,44,finance,0.98,0.35,4,283,6,0
79992,46,finance,0.26,0.48,3,200,2,0
99467,41,sales,0.97,0.7,6,173,6,0
807168,52,hr,0.3,0.19,5,200,6,0
81902,41,it,0.07,0.87,6,258,6,1
318957,41,hr,0.59,0.91,5,223,6,1
687343,41,finance,0.23,0.2,5,196,7,1
183150,51,sales,0.71,0.65,5,200,8,0
32475,41,sales,0.59,0.74,6,200,6,0
59745,41,hr,0.77,0.07,6,200,10,1
659583,41,unknown,0.71,0.44,3,200,6,0
865013,41,finance,0.06,0.84,5,287,6,0
239589,59,unknown,0.32,0.77,3,200,3,1
871096,41,unknown,0.13,0.4,6,207,6,0
901408,41,operations,0.16,0.23,5,265,10,0
349507,46,unknown,0.31,0.55,4,170,6,1
627812,22,finance,0.75,0.29,4,279,6,0
625786,54,finance,0.1,0.64,6,202,6,0
140290,22,finance,0.87,0.3,5,200,6,0
78457,43,hr,0.4,0.76,5,256,6,0
363198,56,finance,0.25,0.45,7,166,6,1
536894,41,sales,0.18,0.09,5,172,6,0
518802,32,sales,0.37,0.46,5,203,1,0
321427,41,hr,0.99,0.52,5,200,7,0
903506,27,it,0.17,0.12,5,155,9,0
751070,41,unknown,0.77,0.46,2,261,6,0
706356,54,operations,0.31,0.66,3,295,6,0
414980,41,sales,0.83,0.01,5,200,6,0
894839,43,finance,0.16,0.12,5,217,6,0
973291,29,operations,0.48,0.23,2,200,6,0
593207,37,finance,1.0,0.81,4,200,6,0
854003,59,finance,0.48,0.29,5,200,6,1
139277,32,hr,0.0,0.74,5,294,5,1
500294,41,hr,0.73,0.33,4,280,8,0
757195,56,operations,0.31,0.39,4,200,10,0
211050,41,hr,0.45,0.66,5,187,6,0
468191,41,finance,0.34,0.64,5,200,2,0
191706,43,it,0.46,0.76,3,200,3,1
553928,24,operations,0.4,0.2,2,200,6,0
710639,37,hr,0.22,0.31,5,151,6,0
834606,41,hr,0.41,0.76,5,269,6,1
523848,41,hr,0.2,0.85,7,150,1,1
955490,41,finance,0.62,0.17,5,215,1,0
864208,41,finance,0.62,0.28,5,200,8,1
528358,41,operations,0.08,0.75,5,199,6,0
282649,41,operations,0.27,0.73,5,200,2,0
483356,43,sales,0.18,0.12,5,248,6,0
695277,30,operations,0.6,0.2,6,200,6,0
58311,35,finance,0.92,0.91,5,200,6,0
871627,41,finance,0.82,0.88,5,200,2,1
536092,41,it,0.34,0.99,5,200,6,0
748786,32,hr,0.42,0.06,5,200,8,1
891378,41,operations,0.38,0.61,5,225,6,1
178093,41,unknown,0.13,0.28,5,200,9,0
655137,59,unknown,0.74,0.48,5,200,10,0
645762,41,hr,0.59,0.4,5,214,8,0
430021,41,finance,0.84,0.23,5,244,6,0
956693,46,finance,0.35,0.54,7,156,9,0
444998,41,sales,0.65,0.88,7,200,5,0
46320,24,it,0.59,0.82,4,200,8,0
348576,41,hr,0.58,0.23,5,200,6,1
